,acc,loss,val_acc,val_loss
0,0.7336826359373545,1.0727397537160062,0.8134146376353938,0.5246385808398084
1,0.8732035906015042,0.4051547680429356,0.8512195101598414,0.4773454773353367
2,0.8971556837330321,0.32823309352799895,0.8560975601033467,0.5096709268485627
3,0.9119760426218638,0.2806242501954297,0.8609756085930801,0.4885387535138828
4,0.9223053824758816,0.24854674946842994,0.8719512195121951,0.4877505073460137
5,0.9323353223101107,0.22236011534354866,0.8536585336778222,0.5152227436987366
6,0.9396706500096236,0.20023983740805465,0.8585365836213275,0.5256255914161845
7,0.9432634672005019,0.183726201906053,0.8573170754967666,0.5455213966892987
8,0.9471556813773995,0.16687609484833302,0.857317072589223,0.5744175995961286
9,0.9538922079665932,0.15187508730262428,0.8609756071393083,0.6053945711109696
10,0.9567365198435184,0.14216922188591083,0.8573170740429948,0.5846726424628641
11,0.960029933623925,0.12862315094973306,0.8573170769505385,0.577036588884345
12,0.963622747959491,0.12080148213353387,0.8560975601033467,0.6193437239200603
13,0.9672155621166001,0.10945205750399754,0.8597560961072038,0.6268315825883936
14,0.9691616707219335,0.10170204361899293,0.8475609756097561,0.6152129033353271
15,0.9705089762539207,0.09644255511153177,0.8658536541752699,0.6352990104294405
16,0.9730538872187723,0.09168108285496758,0.8658536585365854,0.6317930244272802
17,0.9748502937619558,0.08481626448494767,0.8646341445969372,0.6868650384201873
18,0.9766467017327954,0.07953135491811328,0.856097557195803,0.6514481684511028
19,0.9793413129752268,0.07482412511120867,0.8463414631238798,0.6962142743442844
20,0.9803892174166834,0.07013378880219534,0.8560975630108904,0.6765965971096259
21,0.9826347267556333,0.06464684164246703,0.8536585365853658,0.7188551224677301
22,0.9818862234047073,0.06161676443439945,0.8512195130673851,0.7403377570189172
23,0.9823353253081887,0.058021048795289645,0.8573170711354512,0.7794452157871026
24,0.9829341280246209,0.05305233451049035,0.8463414645776516,0.7762618484656986
25,0.9844311343695589,0.05186935542032389,0.8463414689389671,0.745005794187508
26,0.9862275419834845,0.051520472440016764,0.8573170754967666,0.7648868902427394
27,0.9862275418050275,0.04919973379739945,0.8585365807137838,0.7969369407652355
28,0.9878742486060023,0.046692038931653,0.8560975586495748,0.7814435499106965
29,0.9887724525914221,0.045019273272553256,0.859756094653432,0.7714380933108126
30,0.9871257459689043,0.04353813964002267,0.8536585351315941,0.7778145313808104
31,0.9881736498749899,0.04232605241686869,0.8573170740429948,0.8156289776741732
32,0.9895209559423481,0.037767569206261904,0.8585365894364148,0.8478489301462726
33,0.9892215546733605,0.038075698244077916,0.8524390270070332,0.833140490264291
34,0.9904191595708539,0.03469249988510221,0.8560975630108904,0.8403215317464456
35,0.9901197583018663,0.03434403379468497,0.8524390240994896,0.85865138648305
36,0.9905688600268906,0.03492488288873051,0.8560975673722058,0.8445073333455295
37,0.9920658663718286,0.032234804688839234,0.854878050525014,0.8710546276373107
38,0.9922155670063224,0.0313535172924853,0.8378048786302892,0.8916345008353634
39,0.9911676625648659,0.03150941537968104,0.8499999991277369,0.8861850052617672
40,0.9911676625648659,0.029086332555162225,0.8500000005815087,0.9123684825239385
41,0.9929640701787914,0.027883003040451895,0.8560975615571185,0.9032042283826031
42,0.993263471447779,0.026653355228158752,0.8536585336778222,0.8808734406966988
43,0.993263471447779,0.026158694111461978,0.8548780461636986,0.923937896675453
44,0.9938622739857542,0.024224083640367457,0.8524390240994896,0.9719530315381169
45,0.9934131720822729,0.024703018981346466,0.8512195159749287,0.9754475135038175
46,0.9950598790617047,0.021268760832027146,0.8512195159749287,0.9637921926815335
47,0.994011974620248,0.022855062482634452,0.8536585365853658,0.9930157721406077
48,0.994760477792717,0.0195123557186862,0.8463414674851952,0.9459228022478339
49,0.9944610765237294,0.021055564766701302,0.8536585380391377,0.9964673369895758
50,0.9946107771582232,0.021335425869616398,0.8463414616701079,1.019550455620558
51,0.9944610765237294,0.019462394182869637,0.8475609756097561,1.0112246666103601
52,0.995508980965186,0.019995585520499883,0.8487804866418606,1.0101641944450577
53,0.9944610765237294,0.019373540946009904,0.8536585409466814,0.9648112062387532
54,0.9953592803306922,0.01792895799210423,0.8512195101598414,1.0197614322802642
55,0.9946107771582232,0.020090611708168102,0.8499999991277369,1.0172162606585315
56,0.995508980965186,0.017156605794653588,0.8524390240994896,0.9918773351010026
57,0.9958083822341737,0.016581150755289223,0.8463414645776516,1.020961339312901
58,0.9965568854066427,0.016604224002699466,0.8512195159749287,1.013898673217471
59,0.9961077835031612,0.01712299950635086,0.8548780490712422,1.0086973265605614
60,0.9968562866756302,0.014618799594050123,0.8439024410596708,1.0265488445577098
61,0.9964071847721488,0.01595361163213546,0.8463414645776516,1.0871697972278769
62,0.9965568854066427,0.015059313509325734,0.8536585394929095,1.076918413056197
63,0.997005987310124,0.014688891684694066,0.8524390226457177,1.0499047026401613
64,0.9967065860411364,0.014122993445986496,0.8499999947664214,1.101045865020374
65,0.9958083822341737,0.014700498219438944,0.8536585394929095,1.061932866981185
66,0.9959580828686674,0.014976344372864256,0.8487804880956324,1.1088399096142227
67,0.9971556879446178,0.01412534724609188,0.8475609741559843,1.0842111267194878
68,0.9968562866756302,0.013342607306073373,0.8439024410596708,1.0699843380588856
69,0.9971556879446178,0.013154270849829562,0.8487804953644915,1.1152659973992807
70,0.9974550892136054,0.011920559766544115,0.8524390255532613,1.1017440520226955
71,0.9974550892136054,0.012080387600899294,0.8512195116136132,1.104020099541763
72,0.997005987310124,0.013399604951372768,0.847560977063528,1.069049407432719
73,0.9971556879446178,0.011879401436805428,0.8451219535455471,1.1590690449602112
74,0.9980538917515807,0.012367988624755648,0.8451219477304598,1.1026491260769344
75,0.9974550892136054,0.011493133589993251,0.8426829300275663,1.140001571033059
76,0.9973053885791117,0.01130188000681221,0.856097557195803,1.0338748156024915
77,0.9974550892136054,0.011540742388140774,0.8426829256662508,1.1584504790513255
78,0.9974550892136054,0.011642596663002464,0.847560977063528,1.176082541831065
79,0.9974550892136054,0.011416769230642089,0.8512195188824724,1.1248604996902187
80,0.9976047898480992,0.011638095816598895,0.8475609756097561,1.1585541132655812
81,0.9983532930205682,0.010759453101960406,0.8390243882086219,1.1802946272783164
82,0.9979041911170868,0.010181096783838514,0.8390243853010783,1.1933133624176062
83,0.9974550892136054,0.011061210503666138,0.8390243925699373,1.236001489371652
84,0.9976047898480992,0.010703720692830758,0.845121954999319,1.1796253271650796
85,0.9979041911170868,0.010519095823932087,0.8548780461636986,1.1564079514000474
86,0.9976047898480992,0.010792570450065623,0.8451219448229161,1.2162360943303367
87,0.9974550892136054,0.010529356212479244,0.842682924212479,1.233955377905925
88,0.9980538917515807,0.010550481019164922,0.8487804866418606,1.1747281461408952
89,0.9982035923860744,0.009670432361694865,0.8524390255532613,1.1430950757661245
90,0.9979041911170868,0.010373035746683112,0.8536585365853658,1.1803549485417402
91,0.9976047898480992,0.009928126256285563,0.8512195072522978,1.1974286391604236
92,0.9980538917515807,0.010123016519399147,0.8365853632368693,1.2431519346527482
93,0.9979041911170868,0.010625310040014393,0.8414634117266027,1.2312265352825862
94,0.9983532930205682,0.00990193071820619,0.8365853632368693,1.2429682794140606
95,0.9979041911170868,0.010517046422667113,0.8378048815378328,1.2415767829956077
96,0.9980538917515807,0.010065337796989322,0.8451219535455471,1.2692168834803785
97,0.9982035923860744,0.01174068962601425,0.8426829285737945,1.2349577133839087
98,0.9986526942895558,0.009872356719155153,0.8500000020352806,1.2684193028203814
99,0.9979041911170868,0.009543744637126155,0.8463414631238798,1.237673073098427
